citizen_id,party_voted_past,mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,v1,v2,v3,v4,v5
C80085,Centaur,0.666666667,0,0,0,0.333333333,0,0,0,0,0.047619048,0.111111111,0,0,0,0,0.444444444,0,0,0,0.333333333,0.2,0,0,0,0.266666667,1.422222222,0,0,0,0.980952381
C80086,Centaur,0.142857143,0,0.095238095,0,0,0.047619048,0,0,0,0,0.111111111,0,0.142857143,0,0,0,0,0,0,0,1,0,1,0,0,1.301587302,0,1.238095238,0,0
C80087,Cosmos,0.095238095,0,0,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.19047619,0,0,0,1
C80088,Ebony,0,0.285714286,0,0,0,0,0.1,0,0,0,0,0.166666667,0,0,0,0,0.111111111,0,0,0,0,1,0,0,0,0,1.663492063,0,0,0
C80089,Cosmos,0,0.238095238,0,0,0.333333333,0,0,0,0,0.047619048,0,0.166666667,0,0,0.222222222,0,0,0,0,0,0,1,0,0,1,0,1.404761905,0,0,1.603174603
C80090,Centaur,0.80952381,0,0,0,0,0.571428571,0,0,0,0,0.222222222,0,0,0,0,0.055555556,0,0,0,0,1,0,0,0,0,2.658730159,0,0,0,0
C80091,Centaur,0.428571429,0,0,0.047619048,0.095238095,0.095238095,0,0,0.047619048,0,0.111111111,0,0,0,0.111111111,0.277777778,0,0,0,0,0.2,0,0,1,0,1.112698413,0,0,1.095238095,0.206349206
C80092,Centaur,0.476190476,0,0,0,0,0.285714286,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.873015873,0,0,0,0
C80093,Cosmos,0,0,0,0,0.571428571,0,0,0,0,0.095238095,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
C80094,Odyssey,0.095238095,0.095238095,0,0.428571429,0,0,0,0,0.142857143,0,0.111111111,0,0,0.333333333,0,0,0.055555556,0,0,0,0.333333333,0,0,0.6,0,0.53968254,0.150793651,0,1.504761905,0
C80095,Tokugawa,0,0,0.095238095,0.047619048,0.047619048,0,0,0.095238095,0.047619048,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1.19047619,1.095238095,1.095238095
C80096,Ebony,0,0.19047619,0,0.428571429,0,0,0.05,0,0.285714286,0,0,0.166666667,0,0,0,0,0.055555556,0,0.181818182,0,0,0.2,0,1,0,0,0.662698413,0,1.896103896,0
C80097,Cosmos,0.047619048,0,0,0,0.238095238,0.047619048,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0.133333333,0.466666667,0,0,0,0.2,0.561904762,0,0,0,0.714285714
C80098,Ebony,0,0.380952381,0,0,0,0,0.05,0,0,0,0,0.166666667,0,0,0,0,0.277777778,0,0,0,0,1,0,0,0,0,1.875396825,0,0,0
C80099,Ebony,0,0.428571429,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0.277777778,0,0,0,0,0.733333333,0,0,0,0,1.58968254,0,0,0
C80100,Ebony,0,0.619047619,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0.388888889,0,0,0,0,1,0,0,0,0,2.157936508,0,0,0
C80101,Ebony,0,0.333333333,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,1,0,0,0,0,1.6,0,0,0
C80102,Centaur,0.142857143,0.047619048,0.095238095,0,0.047619048,0.142857143,0,0.095238095,0,0.047619048,0,0,0,0,0,0,0.055555556,0,0,0,1,1,1,0,1,1.285714286,1.103174603,1.19047619,0,1.095238095
C80103,Centaur,0.19047619,0,0,0,0,0.19047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.380952381,0,0,0,0
C80104,Tokugawa,0.047619048,0.095238095,0.333333333,0.047619048,0.095238095,0.047619048,0,0,0,0.095238095,0,0,0.142857143,0,0,0,0.111111111,0.0625,0.090909091,0,0,0,0.866666667,1,0.466666667,0.095238095,0.206349206,1.405357143,1.138528139,0.657142857
C80105,Cosmos,0.19047619,0,0.380952381,0.047619048,0.380952381,0.19047619,0,0.047619048,0.047619048,0.285714286,0,0,0.142857143,0,0.111111111,0,0,0.0625,0,0,1,0,1,1,1,1.380952381,0,1.633928571,1.095238095,1.777777778
C80106,Ebony,0,0.095238095,0,0.047619048,0,0,0,0,0.047619048,0,0,0.166666667,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.261904762,0,1.095238095,0
C80107,Cosmos,0,0,0,0,0.142857143,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.285714286
C80108,Ebony,0.047619048,0.285714286,0,0,0,0.047619048,0.1,0,0,0,0,0.166666667,0,0,0,0,0.111111111,0,0,0,1,1,0,0,0,1.095238095,1.663492063,0,0,0
C80109,Odyssey,0.047619048,0,0,0.904761905,0.095238095,0.047619048,0,0,0.238095238,0,0,0,0,0.444444444,0.111111111,0,0,0,0.090909091,0,1,0,0,1,1,1.095238095,0,0,2.678210678,1.206349206
C80110,Tokugawa,0,0,0.19047619,0,0,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0.0625,0,0,1,0,1,1,0,1,0,1.348214286,1,0
C80111,Ebony,0,0.428571429,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,1,0,0,0,0,1.695238095,0,0,0
C80112,Ebony,0.142857143,0.19047619,0.333333333,0,0,0.047619048,0.2,0.142857143,0,0,0.111111111,0,0,0,0,0,0,0.1875,0,0,1,1,1,0,0,1.301587302,1.39047619,1.663690476,0,0
C80113,Cosmos,0.047619048,0.047619048,0,0,0.523809524,0,0,0,0,0.238095238,0,0,0,0,0,0.055555556,0.055555556,0,0,0.4,0,0,0,0,0.333333333,0.103174603,0.103174603,0,0,1.495238095
C80114,Odyssey,0,0.047619048,0,0.047619048,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,1,0,1,0,0,1.097619048,0,1.138528139,0
C80115,Centaur,0.095238095,0.095238095,0,0,0.095238095,0,0.05,0,0,0,0.111111111,0,0,0,0.111111111,0,0.055555556,0,0,0,1,1,0,0,1,1.206349206,1.200793651,0,0,1.206349206
C80116,Ebony,0.047619048,0.19047619,0,0,0,0.047619048,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,1,1,0,0,0,1.095238095,1.357142857,0,0,0
C80117,Ebony,0,0.285714286,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,1,0,0,0,0,1.557936508,0,0,0
C80118,Odyssey,0,0.047619048,0,0.19047619,0.047619048,0,0,0,0.19047619,0.047619048,0,0,0,0,0,0,0.055555556,0,0,0,0,1,0,1,1,0,1.103174603,0,1.380952381,1.095238095
C80119,Ebony,0.047619048,0.523809524,0,0,0,0,0.05,0,0,0,0,0.5,0,0,0,0.055555556,0.222222222,0,0,0,1,1,0,0,0,1.103174603,2.296031746,0,0,0
C80120,Cosmos,0,0.666666667,0,0.428571429,0.952380952,0,0,0,0.095238095,0.047619048,0,0.333333333,0,0.222222222,0.111111111,0,0.055555556,0,0,0.066666667,0,1,0,1,0.466666667,0,2.055555556,0,1.746031746,1.644444444
C80121,Ebony,0,0.857142857,0.095238095,0,0,0,0.05,0,0,0,0,0.666666667,0.142857143,0,0,0,0.277777778,0,0,0,0,1,1,0,0,0,2.851587302,1.238095238,0,0
C80122,Cosmos,0,0.095238095,0,0.095238095,0.571428571,0,0,0,0.095238095,0.380952381,0,0,0,0,0.222222222,0,0.111111111,0,0,0,0,1,0,0.733333333,1,0,1.206349206,0,0.923809524,2.174603175
C80123,Odyssey,0,0,0,0.523809524,0.142857143,0,0,0,0.380952381,0.047619048,0,0,0,0,0.111111111,0,0,0,0.272727273,0,1,1,0,1,0.6,1,1,0,2.177489177,0.901587302
C80124,Cosmos,0,0,0.047619048,0,0.285714286,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0.0625,0,0,1,0,1,0,1,1,0,1.110119048,0,1.571428571
C80125,Ebony,0,0.333333333,0,0,0,0,0.05,0,0,0,0,0.166666667,0,0,0,0,0.111111111,0,0,0,0,1,0,0,0,0,1.661111111,0,0,0
C80126,Cosmos,0,0,0,0,0.666666667,0,0,0,0,0.095238095,0,0,0,0,0.666666667,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2.428571429
C80127,Cosmos,0,0,0,0,0.142857143,0,0,0,0,0.047619048,0,0,0,0,0.111111111,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.301587302
C80128,Centaur,0.571428571,0,0,0,0,0.380952381,0,0,0,0,0.111111111,0,0,0,0,0.111111111,0,0,0,0,1,1,0,0,0,2.174603175,1,0,0,0
C80129,Cosmos,0,0,0,0,0.142857143,0,0,0,0,0.047619048,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.301587302
C80130,Odyssey,0.095238095,0,0,0.19047619,0.095238095,0,0,0,0.19047619,0,0,0,0,0,0.111111111,0.111111111,0,0,0,0,1,0,0,1,1,1.206349206,0,0,1.380952381,1.206349206
C80131,Ebony,0,0.523809524,0.047619048,0,0,0,0.4,0.047619048,0,0,0,0.166666667,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,1.146031746,0.095238095,0,0
C80132,Cosmos,0.285714286,0.047619048,0,0,0.761904762,0,0,0,0,0.19047619,0,0,0,0,0.666666667,0.277777778,0.055555556,0,0,0,1,1,0,0,1,1.563492063,1.103174603,0,0,2.619047619
C80133,Odyssey,0,0,0,0.333333333,0,0,0,0,0.238095238,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.682539683,0
C80134,Ebony,0.142857143,0.19047619,0,0.333333333,0,0.047619048,0.2,0,0.285714286,0,0.111111111,0,0,0,0,0,0,0,0.090909091,0,1,1,0,1,0,1.301587302,1.39047619,0,1.70995671,0
C80135,Tokugawa,0,0.047619048,0.380952381,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0.055555556,0.0625,0,0,0,1,1,0,0,0,1.103174603,1.776785714,0,0
C80136,Tokugawa,0,0,0.619047619,0,0,0,0,0.476190476,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,1,0,0,0,0,2.282738095,0,0
C80137,Odyssey,0,0,0.095238095,0.476190476,0,0,0,0,0.285714286,0,0,0,0,0.222222222,0,0,0,0.0625,0,0,0,0,1,1,0,0,0,1.157738095,1.984126984,0
C80138,Cosmos,0,0,0,0,0.714285714,0,0,0,0,0.571428571,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.396825397
C80139,Odyssey,0.19047619,0,0,0.80952381,0.333333333,0.095238095,0,0,0.428571429,0.19047619,0.111111111,0,0,0.222222222,0.111111111,0,0,0,0.090909091,0,1,0,0,1,1,1.396825397,0,0,2.551226551,1.634920635
C80140,Ebony,0,0.523809524,0,0,0,0,0.1,0,0,0,0,0.333333333,0,0,0,0,0.222222222,0,0,0,0,1,0,0,0,0,2.179365079,0,0,0
C80141,Odyssey,0,0,0,0.619047619,0,0,0,0,0.476190476,0,0,0,0,0.111111111,0,0,0,0,0.090909091,0,0,0,0,1,0,0,0,0,2.297258297,0
C80142,Tokugawa,0,0.047619048,0.80952381,0,0,0,0.05,0.19047619,0,0,0,0,0.571428571,0,0,0,0,0.25,0,0,0,1,1,0,0,0,1.097619048,2.821428571,0,0
C80143,Tokugawa,0,0,0.80952381,0.095238095,0,0,0,0.428571429,0.095238095,0,0,0,0.142857143,0,0,0,0,0.25,0,0,0,1,1,1,0,0,1,2.630952381,1.19047619,0
C80144,Odyssey,0,0,0,0.428571429,0,0,0,0,0.238095238,0,0,0,0,0.111111111,0,0,0,0,0.090909091,0,0,0,0,1,0,0,0,0,1.868686869,0
C80145,Centaur,0.285714286,0,0,0.380952381,0,0.047619048,0,0,0.19047619,0,0,0,0,0.222222222,0,0.277777778,0,0,0,0,0,0,0,1,0,0.611111111,0,0,1.793650794,0
C80146,Cosmos,0,0,0,0,0.428571429,0,0,0,0,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.857142857
C80147,Odyssey,0,0,0,0.428571429,0,0,0,0,0.095238095,0,0,0,0,0.111111111,0,0,0,0,0.272727273,0,0,0,0,1,0,0,0,0,1.907647908,0
C80148,Cosmos,0,0.095238095,0,0,0.095238095,0,0,0,0,0.095238095,0,0.166666667,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.261904762,0,0,1.19047619
C80149,Odyssey,0,0,0,0.333333333,0,0,0,0,0.047619048,0,0,0,0,0.111111111,0,0,0,0,0.090909091,0,0,1,0,1,1,0,1,0,1.582972583,1
C80150,Ebony,0.380952381,0.333333333,0,0.047619048,0,0.19047619,0.15,0,0.047619048,0,0.111111111,0,0,0,0,0,0.111111111,0,0,0,0.333333333,0.866666667,0,1,1,1.015873016,1.461111111,0,1.095238095,1
C80151,Centaur,0.238095238,0.19047619,0,0.19047619,0,0.095238095,0.05,0,0,0,0.111111111,0,0,0.222222222,0,0,0.166666667,0,0,0,1,1,0,1,0,1.444444444,1.407142857,0,1.412698413,0
C80152,Odyssey,0,0,0,0.428571429,0,0,0,0,0.238095238,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.888888889,0
C80153,Centaur,0.571428571,0,0,0,0,0.19047619,0,0,0,0,0.444444444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.206349206,0,0,0,0
C80154,Ebony,0,0.19047619,0,0,0.047619048,0,0.15,0,0,0.047619048,0,0,0,0,0,0,0.055555556,0,0,0,0,1,0,0,1,0,1.396031746,0,0,1.095238095
C80155,Ebony,0,0.095238095,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.195238095,0,0,0
C80156,Odyssey,0,0.047619048,0,0.428571429,0,0,0,0,0.095238095,0,0,0,0,0.333333333,0,0,0.055555556,0,0.090909091,0,0,0,0,1,0,0,0.103174603,0,1.948051948,0
C80157,Cosmos,0,0,0.047619048,0,0.476190476,0,0,0.047619048,0,0.476190476,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.095238095,0,1.952380952
C80158,Cosmos,0,0.19047619,0.095238095,0,0.238095238,0,0.15,0.047619048,0,0.142857143,0,0,0,0,0.111111111,0,0.055555556,0.0625,0,0,0,1,1,0,1,0,1.396031746,1.205357143,0,1.492063492
C80159,Cosmos,0.047619048,0,0,0,0.19047619,0.047619048,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,1,0,0,0,1,1.095238095,0,0,0,1.301587302
C80160,Ebony,0,0.380952381,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,1,0,0,0,0,1.647619048,0,0,0
C80161,Ebony,0.047619048,0.19047619,0,0,0,0.047619048,0.1,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,1,1,0,0,1,1.095238095,1.401587302,0,0,1
C80162,Tokugawa,0.142857143,0,0.285714286,0,0,0,0,0.238095238,0,0,0,0,0,0,0,0.111111111,0,0.0625,0,0,0.8,0,1,0,0,1.053968254,0,1.586309524,0,0
C80163,Cosmos,0,0,0,0.476190476,0.047619048,0,0,0,0,0.047619048,0,0,0,0.222222222,0,0,0,0,0.181818182,0,0,0,0,1,1,0,0,0,1.88023088,1.095238095
C80164,Ebony,0,0.666666667,0,0,0,0,0.15,0,0,0,0,0.333333333,0,0,0,0,0.388888889,0,0,0,0,1,0,0,0,0,2.538888889,0,0,0
C80165,Odyssey,0,0,0,0.333333333,0,0,0,0,0.19047619,0,0,0,0,0.111111111,0,0,0,0,0.090909091,0,0,0,0,1,0,0,0,0,1.725829726,0
C80166,Ebony,0.142857143,0.095238095,0,0.238095238,0,0.047619048,0,0,0.047619048,0,0.111111111,0,0,0.111111111,0,0,0.111111111,0,0.181818182,0,1,1,0,1,0,1.301587302,1.206349206,0,1.578643579,0
C80167,Cosmos,0,0.095238095,0.19047619,0,0.380952381,0,0,0.047619048,0,0.19047619,0,0,0,0,0.222222222,0,0.055555556,0.0625,0,0,0,0.733333333,1,0,0.733333333,0,0.884126984,1.300595238,0,1.526984127
C80168,Ebony,0.047619048,1,0,0,0.523809524,0.047619048,0.95,0,0,0.523809524,0,0.166666667,0,0,0,0,0,0,0,0,1,1,0,0,1,1.095238095,3.116666667,0,0,2.047619048
C80169,Tokugawa,0,0,0.380952381,0,0,0,0,0.238095238,0,0,0,0,0.142857143,0,0,0,0,0.0625,0,0,1,0,1,0,0,1,0,1.824404762,0,0
C80170,Centaur,0.142857143,0,0,0,0,0.047619048,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.301587302,1,0,0,0
C80171,Centaur,0.571428571,0,0,0,0,0.142857143,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.825396825,0,0,0,0
C80172,Centaur,0.523809524,0,0,0.095238095,0,0.19047619,0,0,0.095238095,0,0.222222222,0,0,0,0,0,0,0,0,0,0.266666667,0,0,1,0,1.203174603,0,0,1.19047619,0
C80173,Centaur,0.142857143,0.095238095,0,0,0,0.142857143,0.05,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0,1,0,0,0,0,1.285714286,0.200793651,0,0,0
C80174,Ebony,0.047619048,0.333333333,0,0,0.142857143,0.047619048,0.1,0,0,0.095238095,0,0.333333333,0,0,0,0,0.055555556,0,0,0.066666667,0,0.333333333,0,0,0,0.095238095,1.155555556,0,0,0.304761905
C80175,Ebony,0,0.523809524,0,0,0,0,0.05,0,0,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407142857,0,0,0
C80176,Ebony,0,0.142857143,0,0.095238095,0.047619048,0,0,0,0,0.047619048,0,0.166666667,0,0.111111111,0,0,0,0,0,0,0,1,0,1,1,0,1.30952381,0,1.206349206,1.095238095
C80177,Ebony,0.142857143,0.238095238,0,0,0,0.142857143,0.15,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0.4,0.133333333,0,0,0,0.685714286,0.632539683,0,0,0
C80178,Odyssey,0,0,0,0.523809524,0,0,0,0,0.333333333,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.079365079,0
C80179,Centaur,0.142857143,0,0,0.142857143,0,0,0,0,0.142857143,0,0.111111111,0,0,0,0,0.055555556,0,0,0,0,0.333333333,0,0,1,0,0.642857143,0,0,1.285714286,0
C80180,Ebony,0,0.095238095,0.238095238,0,0.047619048,0,0.05,0.095238095,0,0.047619048,0,0,0,0,0,0,0.055555556,0.1875,0,0,0,1,1,0,1,0,1.200793651,1.520833333,0,1.095238095
C80181,Tokugawa,0,0,0.476190476,0.095238095,0,0,0,0.095238095,0,0,0,0,0.285714286,0.111111111,0,0,0,0.125,0,0,0,0,1,1,0,0,0,1.982142857,1.206349206,0
C80182,Cosmos,0.142857143,0,0,0,0.285714286,0.047619048,0,0,0,0.095238095,0.111111111,0,0,0,0.111111111,0,0,0,0,0,0.4,0,0,0,0,0.701587302,0,0,0,0.492063492
C80183,Centaur,0.142857143,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466666667,1,0,0,0,0.752380952,1,0,0,0
C80184,Tokugawa,0,0.047619048,0.380952381,0,0,0,0.05,0.19047619,0,0,0,0,0.142857143,0,0,0,0,0.125,0,0,1,1,1,0,0,1,1.097619048,1.839285714,0,0
C80185,Ebony,0,0.19047619,0,0.047619048,0,0,0.2,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,1,0,0,0.79047619,0,1.095238095,0
C80186,Odyssey,0,0,0,0.238095238,0,0,0,0,0.095238095,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.444444444,0
C80187,Cosmos,0,0,0,0,0.285714286,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333,0,0,0,0,1.104761905
C80188,Cosmos,0.238095238,0.19047619,0,0.142857143,0.285714286,0.047619048,0.1,0,0.047619048,0.047619048,0,0,0,0.111111111,0.111111111,0.166666667,0.111111111,0,0,0.2,0,0,0,1,0.466666667,0.452380952,0.401587302,0,1.301587302,1.111111111
C80189,Centaur,0.047619048,0,0,0,0.047619048,0.047619048,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0.666666667,0.761904762,0,0,0,0.761904762
C80190,Ebony,0.047619048,0.095238095,0,0,0,0.047619048,0.05,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0,1,1,0,0,0,1.095238095,1.200793651,0,0,0
C80191,Centaur,0.285714286,0,0,0,0,0.047619048,0,0,0,0,0.222222222,0,0,0,0,0.055555556,0,0,0,0,1,0,0,0,0,1.611111111,0,0,0,0
C80192,Tokugawa,0.095238095,0,0.238095238,0,0.047619048,0.095238095,0,0.047619048,0,0.047619048,0,0,0.142857143,0,0,0,0,0.0625,0,0,1,0,1,0,1,1.19047619,0,1.491071429,0,1.095238095
C80193,Cosmos,0.095238095,0.095238095,0,0.047619048,0.428571429,0,0,0,0.047619048,0.047619048,0.111111111,0,0,0,0.111111111,0,0.111111111,0,0,0.133333333,0.6,0.666666667,0,1,0,0.806349206,0.873015873,0,1.095238095,0.720634921
C80194,Centaur,0.047619048,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466666667,0,0,0,0,0.561904762,0,0,0,0
C80195,Centaur,0.238095238,0.142857143,0,0,0.095238095,0.19047619,0.05,0,0,0,0,0,0,0,0.111111111,0.055555556,0.111111111,0,0,0,1,1,0,0,1,1.484126984,1.303968254,0,0,1.206349206
C80196,Odyssey,0,0.047619048,0,0.047619048,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0.055555556,0,0,0,0,1,0,1,0,0,1.103174603,0,1.095238095,0
C80197,Ebony,0,0.19047619,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,1,0,0,0,0,1.401587302,0,0,0
C80198,Cosmos,0,0,0.095238095,0,0.857142857,0,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0.0625,0,0.133333333,0,0,1,0,0.733333333,0,0,1.157738095,0,2.39047619
C80199,Cosmos,0,0,0,0.047619048,0.142857143,0,0,0,0.047619048,0.047619048,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,1,1,0,0,0,1.095238095,1.301587302
C80200,Cosmos,0,0,0,0,0.142857143,0,0,0,0,0.047619048,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.301587302
C80201,Cosmos,0.047619048,0,0,0,0.095238095,0.047619048,0,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.095238095,0,0,0,1.19047619
C80202,Cosmos,0,0,0,0,0.19047619,0,0,0,0,0.19047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.380952381
C80203,Centaur,0.380952381,0,0,0.19047619,0,0.047619048,0,0,0,0,0,0,0,0.111111111,0,0.388888889,0,0,0,0,1,0,0,1,0,1.817460317,0,0,1.301587302,0
C80204,Centaur,0.428571429,0.047619048,0,0,0,0.428571429,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1,0,0,0,1.457142857,1.097619048,0,0,0
C80205,Odyssey,0.047619048,0.047619048,0.047619048,0.095238095,0,0.047619048,0.05,0,0.095238095,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.466666667,0,1,0,0.095238095,0.564285714,0.110119048,1.19047619,0
C80206,Ebony,0.19047619,0.238095238,0.047619048,0,0,0,0.05,0.047619048,0,0,0.222222222,0,0,0,0,0,0.166666667,0,0,0,1,1,1,0,0,1.412698413,1.454761905,1.095238095,0,0
C80207,Centaur,0.095238095,0,0,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.19047619,0,0,0,0
C80208,Cosmos,0,0,0,0,0.238095238,0,0,0,0,0.095238095,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.444444444
C80209,Ebony,0,0.523809524,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.277777778,0,0,0,0,1,0,0,0,0,2.001587302,0,0,0
C80210,Ebony,0,0.523809524,0,0,0,0,0.05,0,0,0,0,0.166666667,0,0,0,0,0.444444444,0,0,0,0,0.533333333,0,0,0,0,1.718253968,0,0,0
C80211,Centaur,0.285714286,0.047619048,0,0,0.19047619,0.285714286,0.05,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0,0.333333333,0.571428571,0.097619048,0,0,0.733333333
C80212,Ebony,0,0.428571429,0.095238095,0,0,0,0.05,0.047619048,0,0,0,0.166666667,0,0,0,0,0.111111111,0.0625,0,0,0,0,0.666666667,0,0,0,0.756349206,0.87202381,0,0
C80213,Centaur,0.238095238,0,0,0,0,0.19047619,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0,0,1,0,0,0,0,1.484126984,0,0,0,0
C80214,Cosmos,0,0,0,0.047619048,0.523809524,0,0,0,0.047619048,0.523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.095238095,2.047619048
C80215,Tokugawa,0,0.047619048,0.095238095,0.095238095,0,0,0.05,0,0,0,0,0,0.142857143,0.111111111,0,0,0,0,0,0,0,1,0,1,0,0,1.097619048,0.238095238,1.206349206,0
C80216,Cosmos,0.142857143,0,0,0,0.666666667,0.142857143,0,0,0,0.571428571,0,0,0,0,0.111111111,0,0,0,0,0,1,0,0,0,1,1.285714286,0,0,0,2.349206349
C80217,Tokugawa,0.095238095,0,0.047619048,0.047619048,0.047619048,0.095238095,0,0,0.047619048,0.047619048,0,0,0,0,0,0,0,0.0625,0,0,1,1,1,1,1,1.19047619,1,1.110119048,1.095238095,1.095238095
C80218,Centaur,0.142857143,0,0,0.095238095,0.047619048,0.142857143,0,0,0.095238095,0.047619048,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.285714286,0,0,1.19047619,1.095238095
C80219,Cosmos,0,0,0,0,0.047619048,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.095238095
C80220,Cosmos,0,0.142857143,0.285714286,0,0.380952381,0,0.1,0,0,0,0,0,0,0,0.333333333,0,0.055555556,0.125,0,0,0,1,1,0,0,0,1.298412698,1.410714286,0,0.714285714
C80221,Ebony,0,0.238095238,0,0,0,0,0.05,0,0,0,0,0.166666667,0,0,0,0,0.055555556,0,0,0,0,1,0,0,0,0,1.51031746,0,0,0
C80222,Odyssey,0,0.047619048,0,0.619047619,0,0,0,0,0.238095238,0,0,0,0,0.444444444,0,0,0.055555556,0,0,0,0,1,0,1,0,0,1.103174603,0,2.301587302,0
C80223,Centaur,0.142857143,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733333333,0,0,0,0,1.019047619,0,0,0,0
C80224,Centaur,0.666666667,0,0.142857143,0.142857143,0,0.142857143,0,0,0.142857143,0,0.333333333,0,0.142857143,0,0,0.055555556,0,0.0625,0,0,1,0,1,1,1,2.198412698,0,1.348214286,1.285714286,1
C80225,Cosmos,0.095238095,0,0,0,0.428571429,0.095238095,0,0,0,0.333333333,0,0,0,0,0.111111111,0,0,0,0,0,1,0,0,0,1,1.19047619,0,0,0,1.873015873
