citizen_id,party_voted_past,mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,v1,v2,v3,v4,v5
C78846,Odyssey,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,15,15,0,0,0,29,15
C78847,Centaur,6,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,15,0,0,15,0,26,0,0,21,0
C78848,Ebony,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,0,25,0,0,0
C78849,Centaur,2,2,8,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,11,9,15,0,0,15,13,25,0,0
C78850,Ebony,0,9,0,0,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,0,32,0,0,0
C78851,Tokugawa,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,0,27,0,0
C78852,Odyssey,0,2,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,15,0,15,0,0,18,0,20,0
C78853,Odyssey,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,30,0
C78854,Tokugawa,1,0,5,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,15,0,15,0,0,17,0,23,0,0
C78855,Cosmos,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15,0,0,15,0,18,0,0,17
C78856,Ebony,0,8,0,0,1,0,5,0,0,1,0,0,0,0,0,0,3,0,0,0,0,7,0,0,15,0,23,0,0,17
C78857,Centaur,5,1,0,0,1,1,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,10,9,0,0,2
C78858,Odyssey,1,0,0,7,3,1,0,0,7,3,0,0,0,0,0,0,0,0,0,0,15,0,0,15,15,17,0,0,29,21
C78859,Ebony,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,0,28,0,0,0
C78860,Tokugawa,0,1,6,2,0,0,1,2,2,0,0,0,1,0,0,0,0,2,0,0,0,0,11,0,0,0,2,22,4,0
C78861,Tokugawa,1,0,5,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,15,0,15,0,0,17,0,24,0,0
C78862,Ebony,0,11,0,0,0,0,3,0,0,0,0,1,0,0,0,0,6,0,0,0,0,15,0,0,0,0,36,0,0,0
C78863,Odyssey,0,0,0,7,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,15,0,15,0,0,15,0,28,0
C78864,Ebony,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,17,0,0,0
C78865,Ebony,0,16,0,0,0,0,7,0,0,0,0,1,0,0,0,0,7,0,0,0,0,15,0,0,0,0,46,0,0,0
C78866,Tokugawa,1,1,3,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,15,15,15,0,0,17,17,21,0,0
C78867,Centaur,7,0,0,1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,15,0,28,0,0,17,0
C78868,Centaur,3,0,0,4,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,15,0,15,0,21,15,0,23,0
C78869,Tokugawa,0,0,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,15,15,15,0,0,15,21,17,0
C78870,Centaur,12,1,0,0,0,5,1,0,0,0,2,0,0,0,0,3,0,0,0,0,14,15,0,0,0,36,17,0,0,0
C78871,Ebony,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,0,0,0
C78872,Tokugawa,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,0,27,0,0
C78873,Centaur,16,4,1,0,1,11,2,0,0,1,1,0,0,0,0,2,2,1,0,0,15,15,15,0,15,45,23,17,0,17
C78874,Cosmos,2,1,0,0,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,11,15,0,0,15,15,17,0,0,19
C78875,Ebony,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,15,0,0,0,0,46,0,0,0
C78876,Cosmos,0,1,0,0,14,0,1,0,0,8,0,0,0,0,2,0,0,0,0,0,0,15,0,0,15,0,17,0,0,39
C78877,Ebony,3,4,0,4,0,3,1,0,2,0,0,0,0,0,0,0,3,0,2,0,15,15,0,15,0,21,23,0,23,0
C78878,Centaur,8,0,8,1,7,3,0,0,1,3,2,0,1,0,2,1,0,2,0,0,1,0,11,15,4,15,0,22,17,16
C78879,Centaur,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,17,0,0,0,0
C78880,Tokugawa,0,0,18,0,0,0,0,6,0,0,0,0,4,0,0,0,0,2,0,0,0,0,9,0,0,0,0,39,0,0
C78881,Cosmos,0,0,4,0,4,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,15,0,7,0,0,20,0,14
C78882,Centaur,6,0,0,1,0,3,0,0,1,0,0,0,0,0,0,3,0,0,0,0,15,0,0,15,0,27,0,0,17,0
C78883,Tokugawa,2,0,3,0,1,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,15,0,15,0,15,18,0,21,0,17
C78884,Ebony,0,5,0,0,1,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,15,0,0,15,0,25,0,0,17
C78885,Odyssey,0,0,6,5,0,0,0,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,13,15,0,0,0,24,22,0
C78886,Cosmos,0,0,0,9,5,0,0,0,7,3,0,0,0,1,1,0,0,0,0,0,0,0,0,15,15,0,0,0,32,24
C78887,Centaur,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,15,0,19,17,0,15,0
C78888,Ebony,6,15,0,0,3,2,7,0,0,2,1,3,0,0,0,0,0,0,0,1,6,0,0,0,3,15,25,0,0,9
C78889,Cosmos,3,0,0,0,8,1,0,0,0,3,1,0,0,0,2,0,0,0,0,0,15,0,0,0,15,20,0,0,0,28
C78890,Cosmos,0,0,0,0,11,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,33
C78891,Ebony,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15,0,0,15,0,19,0,0,17
C78892,Ebony,0,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,15,0,15,15,0,17,0,19,17
C78893,Ebony,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,17,0,0,0
C78894,Odyssey,2,3,0,18,4,0,0,0,16,4,1,1,0,0,0,0,1,0,2,0,15,15,0,15,15,18,20,0,51,23
C78895,Odyssey,1,1,0,5,1,1,0,0,2,1,0,0,0,0,0,0,1,0,2,0,7,10,0,15,0,9,12,0,24,2
C78896,Odyssey,0,0,0,18,0,0,0,0,7,0,0,0,0,4,0,0,0,0,1,0,0,0,0,15,0,0,0,0,45,0
C78897,Ebony,0,8,1,9,5,0,4,1,7,3,0,1,0,1,1,0,1,0,0,0,0,15,15,15,15,0,29,17,32,24
C78898,Odyssey,0,4,0,4,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,15,0,15,0,0,21,0,22,0
C78899,Centaur,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,23,0,0,0,0
C78900,Ebony,2,5,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,15,15,0,0,0,18,23,0,0,0
C78901,Ebony,1,4,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,15,15,0,15,0,17,23,0,17,0
C78902,Tokugawa,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,22,0,0
C78903,Cosmos,1,1,0,0,8,1,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,10,0,0,10,2,12,0,0,23
C78904,Cosmos,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,15,15,15,17,0,15,17
C78905,Cosmos,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,19
C78906,Cosmos,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,17
C78907,Cosmos,10,5,7,0,7,2,4,2,0,3,3,0,1,0,0,2,1,2,0,4,9,0,10,0,0,26,10,22,0,14
C78908,Ebony,0,14,0,2,0,0,3,0,0,0,0,2,0,1,0,0,4,0,0,0,0,15,0,15,0,0,38,0,18,0
C78909,Tokugawa,0,0,18,0,0,0,0,3,0,0,0,0,4,0,0,0,0,2,0,0,0,0,15,0,0,0,0,42,0,0
C78910,Ebony,0,7,2,0,0,0,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,15,15,0,0,0,29,19,0,0
C78911,Cosmos,0,8,0,1,13,0,2,0,0,7,0,0,0,0,2,0,6,0,1,2,0,4,0,0,5,0,20,0,2,29
C78912,Ebony,0,5,0,5,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,15,0,15,0,0,23,0,22,0
C78913,Odyssey,0,0,0,4,3,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,23,21
C78914,Tokugawa,1,1,5,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,11,15,14,0,0,13,17,22,0,0
C78915,Cosmos,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,15,15,0,9,0,15,17,0,13
C78916,Ebony,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,15,5,0,0,0,15,15,0,0,0
C78917,Ebony,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,0,23,0,0,0
C78918,Odyssey,0,2,0,11,0,0,1,0,5,0,0,0,0,2,0,0,1,0,2,0,0,15,0,15,0,0,19,0,35,0
C78919,Odyssey,1,1,1,7,0,1,0,0,7,0,0,0,0,0,0,0,1,1,0,0,15,15,15,15,0,17,17,17,29,0
C78920,Odyssey,0,0,0,7,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,28,0
C78921,Ebony,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,19,0,17,0
C78922,Cosmos,0,0,0,1,16,0,0,0,1,6,0,0,0,0,5,0,0,0,0,0,0,0,0,15,15,0,0,0,17,42
C78923,Tokugawa,2,2,4,0,2,1,0,3,0,0,0,0,0,0,0,1,2,1,0,1,5,0,10,0,0,9,4,18,0,3
C78924,Odyssey,0,0,0,9,5,0,0,0,6,3,0,0,0,1,1,0,0,0,0,0,0,0,0,15,15,0,0,0,31,24
C78925,Centaur,6,1,0,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,10,13,0,0,0,21,15,0,0,0
C78926,Ebony,4,21,0,0,2,4,7,0,0,0,0,6,0,0,1,0,2,0,0,0,3,1,0,0,15,11,37,0,0,18
C78927,Centaur,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15,0,0,15,0,18,0,0,17,0
C78928,Ebony,0,3,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,15,0,0,21,0,18,0
C78929,Cosmos,7,5,3,1,14,4,1,1,1,2,0,0,0,0,2,3,3,2,0,3,0,0,7,0,0,14,9,13,2,21
C78930,Centaur,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,17,0
C78931,Centaur,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,19,17,0,0,0
C78932,Tokugawa,0,1,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,15,15,0,0,0,17,23,0,0
C78933,Ebony,0,9,0,3,0,0,3,0,2,0,0,0,0,0,0,0,5,0,1,0,0,15,0,15,0,0,32,0,21,0
C78934,Odyssey,1,0,0,6,3,1,0,0,2,0,0,0,0,2,1,0,0,0,0,0,15,0,0,15,15,17,0,0,25,19
C78935,Ebony,0,7,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,0,27,0,0,0
C78936,Centaur,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12,15,0,0,15,17,17,0,0,15
C78937,Centaur,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,25,0,0,0,0
C78938,Ebony,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,17
C78939,Ebony,0,14,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,15,0,0,0,0,41,0,0,0
C78940,Ebony,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,15,15,0,0,0,17,21,0,0,0
C78941,Tokugawa,0,5,12,0,0,0,1,6,0,0,0,0,3,0,0,0,2,0,0,0,0,0,15,0,0,0,8,36,0,0
C78942,Ebony,21,14,0,2,0,15,10,0,2,0,3,1,0,0,0,0,2,0,0,0,15,15,0,15,0,54,42,0,19,0
C78943,Ebony,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,19,0,0,0
C78944,Ebony,3,3,5,0,0,3,1,3,0,0,0,1,0,0,0,0,0,2,0,0,15,15,15,0,0,21,20,25,0,0
C78945,Ebony,17,18,5,2,4,3,3,1,2,0,2,4,2,0,1,5,4,0,0,2,4,3,0,7,7,31,32,8,11,14
C78946,Odyssey,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,27,0
C78947,Cosmos,0,3,3,0,7,0,1,0,0,3,0,1,1,0,2,0,0,0,0,0,0,15,15,0,15,0,20,19,0,27
C78948,Odyssey,0,0,7,10,0,0,0,1,6,0,0,0,2,1,0,0,0,0,1,0,0,0,15,15,0,0,0,25,33,0
C78949,Cosmos,0,0,0,0,8,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,21
C78950,Centaur,3,5,0,9,2,2,0,0,0,0,0,1,0,3,1,1,0,0,0,0,15,15,0,15,15,21,21,0,27,18
C78951,Odyssey,1,1,0,21,0,1,1,0,10,0,0,0,0,4,0,0,0,0,3,0,15,15,0,15,0,17,17,0,53,0
C78952,Centaur,9,0,0,2,0,3,0,0,2,0,1,0,0,0,0,2,0,0,0,0,15,0,0,15,0,30,0,0,19,0
C78953,Tokugawa,15,0,17,0,0,5,0,4,0,0,3,0,2,0,0,0,0,2,0,0,15,0,11,0,0,38,0,36,0,0
C78954,Centaur,9,0,0,0,2,7,0,0,0,2,1,0,0,0,0,0,0,0,0,0,15,0,0,0,10,32,0,0,0,14
C78955,Odyssey,0,0,0,14,4,0,0,0,6,0,0,0,0,4,2,0,0,0,0,0,0,0,0,15,15,0,0,0,39,21
C78956,Tokugawa,0,1,7,0,0,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,15,13,0,0,0,17,25,0,0
C78957,Tokugawa,0,0,7,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,27,0,0
C78958,Cosmos,0,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,17,0,0,19
C78959,Tokugawa,0,0,3,4,1,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,15,15,15,0,0,20,23,17
C78960,Centaur,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,17,0,0,0,0
C78961,Centaur,1,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,15,15,15,15,0,17,17,19,17,0
C78962,Tokugawa,3,0,6,0,0,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,11,0,0,0,0,17,0,10,0,0
C78963,Centaur,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,21,0,0,0,0
C78964,Odyssey,1,0,0,18,0,1,0,0,8,0,0,0,0,4,0,0,0,0,2,0,0,0,0,15,0,2,0,0,47,0
C78965,Centaur,14,0,2,0,0,1,0,0,0,0,5,0,1,0,0,1,0,0,0,0,15,0,0,0,0,36,0,3,0,0
C78966,Cosmos,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,22
C78967,Tokugawa,0,0,12,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,15,0,0,0,0,34,0,0
C78968,Odyssey,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,15,0,0,15,0,27,0,0,17,0
C78969,Centaur,2,0,4,2,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,15,0,15,15,0,18,0,21,19,0
C78970,Odyssey,0,2,0,9,0,0,0,0,5,0,0,1,0,2,0,0,0,0,0,0,0,15,0,15,0,0,18,0,31,0
C78971,Odyssey,0,0,2,9,2,0,0,0,2,0,0,0,0,3,1,0,0,1,0,0,0,0,15,15,15,0,0,18,29,18
C78972,Centaur,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,22,0,0,0,0
C78973,Ebony,0,17,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,15,0,0,0,0,48,0,0,0
C78974,Ebony,0,6,0,4,2,0,0,0,2,0,0,1,0,1,1,0,2,0,0,0,0,15,0,11,15,0,24,0,18,18
C78975,Cosmos,1,1,0,0,5,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,7,15,0,0,15,9,17,0,0,24
C78976,Ebony,4,3,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,15,15,0,0,0,23,21,0,0,0
C78977,Cosmos,0,0,0,0,12,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,35
C78978,Odyssey,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,23,0
C78979,Centaur,2,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,11,19,0,0,0,13
C78980,Cosmos,3,1,0,4,18,3,1,0,0,4,0,0,0,2,5,0,0,0,0,0,15,0,0,15,14,21,2,0,21,41
C78981,Cosmos,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,2,0,0,15
C78982,Centaur,2,0,0,3,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,10,0,0,15,15,14,0,0,21,15
C78983,Tokugawa,0,1,13,0,0,0,0,3,0,0,0,0,2,0,0,0,1,3,0,0,0,15,15,0,0,0,17,36,0,0
C78984,Centaur,10,1,0,0,0,5,0,0,0,0,2,0,0,0,0,0,1,0,0,0,15,15,0,0,0,32,17,0,0,0
C78985,Centaur,2,1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,15,0,11,2,0,17,0
C78986,Ebony,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,21,0,0,0
C78987,Odyssey,0,0,1,14,2,0,0,0,7,0,0,0,0,2,1,0,0,1,2,0,0,0,15,15,15,0,0,17,40,18
C78988,Centaur,15,2,0,0,0,7,1,0,0,0,3,0,0,0,0,0,1,0,0,0,12,15,0,0,0,37,19,0,0,0
C78989,Cosmos,1,0,6,0,11,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,10,0,0,2,0,18,0,14
C78990,Odyssey,0,0,0,10,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,15,0,0,0,0,33,0
C78991,Odyssey,0,2,0,9,3,0,0,0,3,0,0,1,0,1,1,0,0,0,2,0,0,15,0,15,15,0,18,0,30,19
C78992,Centaur,13,0,0,0,0,5,0,0,0,0,2,0,0,0,0,2,0,0,0,0,11,0,0,0,0,33,0,0,0,0
C78993,Tokugawa,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,0,0,0,15,22,0,0
C78994,Cosmos,0,1,0,0,4,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,15,0,0,15,0,17,0,0,23
C78995,Tokugawa,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,25,0,0
C78996,Cosmos,1,2,18,0,4,1,1,4,0,0,0,0,1,0,1,0,1,6,0,1,15,10,15,0,0,17,14,44,0,6
C78997,Cosmos,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,15,0,0,15,0,15,0,0,22
C78998,Cosmos,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20
C78999,Ebony,0,18,0,2,0,0,12,0,2,0,0,1,0,0,0,0,2,0,0,0,0,15,0,15,0,0,48,0,19,0
C79000,Centaur,8,0,0,3,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,15,15,0,31,0,15,21,0
C79001,Centaur,5,1,2,0,3,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,15,0,0,0,6,17,3,0,5
C79002,Centaur,4,0,5,4,0,2,0,0,0,0,1,0,1,2,0,0,0,2,0,0,15,15,15,15,0,22,15,23,21,0
C79003,Cosmos,1,0,0,1,4,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,2,0,0,17,21
C79004,Tokugawa,0,0,16,0,1,0,0,4,0,1,0,0,1,0,0,0,0,5,0,0,0,0,15,0,15,0,0,41,0,17
C79005,Tokugawa,1,0,7,0,0,1,0,4,0,0,0,0,1,0,0,0,0,1,0,0,10,0,12,0,0,12,0,25,0,0
C79006,Ebony,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,19,0,0,0
C79007,Ebony,0,20,2,0,4,0,5,0,0,0,0,1,1,0,1,0,11,0,0,0,0,14,15,0,10,0,51,18,0,15
C79008,Ebony,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,0,25,0,0,0
C79009,Ebony,0,7,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,15,0,0,0,0,27,0,0,0
C79010,Tokugawa,2,5,17,0,0,2,3,13,0,0,0,1,0,0,0,0,0,2,0,0,15,7,9,0,0,19,16,41,0,0
C79011,Cosmos,0,2,0,0,9,0,1,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8,0,4,0,0,23
C79012,Ebony,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,28,0,0,0
C79013,Centaur,21,0,0,2,0,16,0,0,2,0,0,0,0,0,0,5,0,0,0,0,15,0,0,15,0,57,0,0,19,0
C79014,Centaur,8,2,0,0,1,7,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,16,4,0,0,2
C79015,Centaur,18,5,0,0,0,10,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,32,18,0,0,0
C79016,Centaur,7,0,0,1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,15,0,0,17,0
C79017,Ebony,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,0,21,0,0,0
C79018,Ebony,0,5,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,15,12,0,15,0,15,20,0,17,0
C79019,Tokugawa,0,1,9,0,0,0,1,4,0,0,0,0,2,0,0,0,0,1,0,0,0,15,15,0,0,0,17,31,0,0
C79020,Ebony,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,0,36,0,0,0
C79021,Ebony,0,12,0,5,0,0,7,0,5,0,0,2,0,0,0,0,1,0,0,0,0,0,0,15,0,0,22,0,25,0
C79022,Ebony,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,37,0,0,0
C79023,Tokugawa,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,15,0,15,0,0,15,0,27,0,0
C79024,Odyssey,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,21,0
C79025,Ebony,0,7,0,1,0,0,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,15,0,15,0,0,28,0,17,0
C79026,Odyssey,0,0,0,12,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,15,0,0,15,0,15,0,0,31,0
C79027,Tokugawa,0,0,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,15,15,0,0,0,21,21,0
C79028,Tokugawa,0,0,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,0,24,0,0
C79029,Cosmos,0,0,0,0,8,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,28
C79030,Ebony,0,15,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,15,0,0,0,0,40,0,0,0
C79031,Ebony,6,18,0,2,4,2,6,0,0,0,2,3,0,1,2,0,5,0,0,0,15,15,0,15,15,25,47,0,18,21
C79032,Tokugawa,4,1,7,3,0,4,1,3,3,0,0,0,2,0,0,0,0,0,0,0,7,0,15,15,0,15,2,27,21,0
C79033,Ebony,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,17,0,0,0
C79034,Centaur,4,2,0,4,2,1,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,15,0,15,15,6,19,0,21,18
C79035,Odyssey,2,0,0,9,7,0,0,0,5,1,1,0,0,2,2,0,0,0,0,0,15,0,0,15,15,18,0,0,31,25
C79036,Centaur,8,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,15,15,0,0,0,29,17,0,0,0
C79037,Cosmos,1,1,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,15,15,0,0,15,17,17,0,0,19
C79038,Centaur,3,3,0,15,0,0,0,0,14,0,0,0,0,0,0,1,2,0,1,0,15,15,0,15,0,19,20,0,45,0
C79039,Cosmos,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,23
C79040,Ebony,0,4,0,5,0,0,1,0,3,0,0,1,0,1,0,0,1,0,0,0,0,9,0,15,0,0,16,0,24,0
C79041,Odyssey,6,7,0,15,2,0,0,0,4,2,0,1,0,3,0,3,1,0,1,0,0,5,0,15,15,9,14,0,38,19
C79042,Ebony,0,18,4,0,2,0,2,0,0,0,0,1,2,0,0,0,1,0,0,1,0,14,15,0,0,0,36,21,0,3
C79043,Tokugawa,1,1,2,0,3,1,1,0,0,1,0,0,0,0,1,0,0,2,0,0,15,15,15,0,15,17,17,19,0,20
